Film_ID,Film_Title,Title_ID,Title_Name,Theatrical_Release_Date,Film_Runtime,Language,Market_Language,Release_Pattern,Performance_Type,Is_IMAX,Is_DBOX_Capable,Release_Status,Media_Class_Description,Is_4Dx,Genre_Hierarchy_1
32734,Stanley Cup Playoffs: Vegas @ Vancouver Game 3,35106,Stanley Cup Playoffs: Vegas @ Vancouver Game 4,8/30/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32733,Toronto Raptors: Boston @ Toronto Game 1,35105,Toronto Raptors: Boston @ Toronto Game 2,8/29/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32732,Stanley Cup Playoffs: Vancouver @ Vegas Game 2,35104,Stanley Cup Playoffs: Vancouver @ Vegas Game 2,8/25/2020,180,English,English,Wide,Sporting Event,0,0,B,None,0,Unknown
32731,Stanley Cup Playoffs: Vancouver @ Vegas Game 1,35103,Stanley Cup Playoffs: Vancouver @ Vegas Game 1,8/23/2020,180,English,English,Wide,Sporting Event,0,0,B,None,0,Unknown
32730,Nine Days,35102,Nine Days,2/5/2021,124,English,English,Ltd,Film Presentation,0,0,B,None,0,Drama
32729,Possessor Uncut,35101,Possessor Uncut,10/2/2020,103,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Thriller
32728,Nomadland,35100,Nomadland,12/11/2020,108,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
32727,Copplia - The Australian Ballet,35099,Copplia - The Australian Ballet,11/27/2020,128,English,English,Ltd,Stage Performance,0,0,B,None,0,Adaptation
32726,The Merry Widow - The Australian Ballet,35098,The Merry Widow - The Australian Ballet,11/13/2020,114,English,English,Ltd,Stage Performance,0,0,B,Adult,0,Adaptation
32725,Dracula - Northern Ballet,35097,Dracula - Northern Ballet,10/30/2020,125,English,English,Ltd,Stage Performance,0,0,B,Adult,0,Adaptation
32724,The Sleeping Beauty - The Australian Ballet,35096,The Sleeping Beauty - The Australian Ballet,10/16/2020,143,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
32723,Matthew Bourne?s The Red Shoes,35095,Matthew Bourne?s The Red Shoes,10/9/2020,97,English,English,Ltd,Stage Performance,0,0,B,None,0,Adaptation
32722,Cinderella - The Australian Ballet,35094,Cinderella - The Australian Ballet,9/11/2020,131,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
32721,La La Land,21445,La La Land,7/31/2020,128,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
32720,Toronto Raptors: Toronto @ Brooklyn Game 6,35091,Toronto Raptors: Toronto @ Brooklyn Game 6,8/27/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32719,Toronto Raptors: Brooklyn @ Toronto Game 5,35090,Toronto Raptors: Brooklyn @ Toronto Game 5,8/25/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32718,Toronto Raptors: Toronto @ Brooklyn Game 4,35089,Toronto Raptors: Toronto @ Brooklyn Game 4,8/23/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32717,Toronto Raptors: Toronto @ Brooklyn Game 3,35088,Toronto Raptors: Toronto @ Brooklyn Game 3,8/21/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32716,Stanley Cup Playoffs: Montreal @ Philadelphia Game 7,35087,Stanley Cup Playoffs: Montreal @ Philadelphia Game 7,8/23/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32715,Bring The Soul: The Movie (Korean w/e.s.t.),33999,Bring The Soul: The Movie (Korean w/e.s.t.),12/31/9999,105,Korean,English,Ltd,Documentary,0,0,B,Family,0,Musical
32714,Bring The Soul: The Movie (Korean w/e.s.t.),33999,Bring The Soul: The Movie (Korean w/e.s.t.),8/28/2020,105,Korean,English,Ltd,Documentary,0,0,B,Family,0,Musical
32713,Stanley Cup Playoffs: Philadelphia @ Montreal Game 6,35086,Stanley Cup Playoffs: Philadelphia @ Montreal Game 6,8/21/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32712,Stanley Cup Playoffs: Calgary @ Dallas Game 7,35085,Stanley Cup Playoffs: Calgary @ Dallas Game 7,8/22/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32711,Stanley Cup Playoffs: Vancouver @ St. Louis Game 7,35084,Stanley Cup Playoffs: Vancouver @ St. Louis Game 7,8/23/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32710,Stanley Cup Playoffs: St. Louis @ Vancouver Game 6,35083,Stanley Cup Playoffs: St. Louis @ Vancouver Game 6,8/21/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32709,En guerre avec Grand-Papa,35082,En guerre avec Grand-Papa,10/9/2020,999,French,French,Wide,Film Presentation,0,0,B,Family,0,Comedy
32708,Lumire : l?aventure commence,35081,Lumire : l?aventure commence,8/21/2020,90,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Documentary
32707,Toronto Raptors: Brooklyn @ Toronto Game 2,35080,Toronto Raptors: Brooklyn @ Toronto Game 2,8/19/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32706,Toronto Raptors: Brooklyn @ Toronto Game 1,35079,Toronto Raptors: Brooklyn @ Toronto Game 1,12/31/9999,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32705,How to be a good wife (French w/e.s.t.),35078,How to be a good wife (French w/e.s.t.),8/21/2020,110,French,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
32704,The Big Lebowski - Flashback Film Series,6239,"Big Lebowski, The ",8/21/2020,117,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
32703,Long Time Running,23322,Long Time Running,12/31/9999,97,English,English,Ltd,Documentary,0,0,B,Adult,0,Documentary
32702,Stage Mother,35077,Stage Mother,8/21/2020,93,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
32701,BREAK THE SILENCE: THE MOVIE ,35076,BREAK THE SILENCE: THE MOVIE ,9/18/2020,94,Korean,English,Ltd,Documentary,0,0,B,Family,0,Documentary
32700,La bonne pouse (French w/e.s.t.),35075,La bonne pouse (French w/e.s.t.),12/31/9999,110,French,English,Wide,Film Presentation,0,0,B,Adult,0,Comedy
32699,Stanley Cup Playoffs: Dallas @ Calgary Game 6,35074,Stanley Cup Playoffs: Dallas @ Calgary Game 7,8/20/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32698,Stanley Cup Playoffs: Montreal @ Philadelphia Game 5,35073,Stanley Cup Playoffs: Montreal @ Philadelphia Game 5,8/19/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32697,Stanley Cup Playoffs: Vancouver @ St. Louis Game 5,35072,Stanley Cup Playoffs: Vancouver @ St. Louis Game 5,8/19/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32696,Stanley Cup Playoffs: Calgary @ Dallas Game 5,35071,Stanley Cup Playoffs: Calgary @ Dallas Game 5,8/18/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32695,Stanley Cup Playoffs: Philadelphia @ Montreal Game 4,35070,Stanley Cup Playoffs: Philadelphia @ Montreal Game 4,8/18/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32694,Stanley Cup Playoffs: St. Louis @ Vancouver Game 4,35069,Stanley Cup Playoffs: St. Louis @ Vancouver Game 4,8/17/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32693,Stanley Cup Playoffs: St. Louis @ Vancouver Game 3,35068,Stanley Cup Playoffs: St. Louis @ Vancouver Game 3,8/16/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32692,Stanley Cup Playoffs: Philadelphia @ Montreal Game 3,35067,Stanley Cup Playoffs: Philadelphia @ Montreal Game 3,8/16/2020,180,English,English,Ltd,Film Presentation,0,0,B,None,0,Unknown
32691,Stanley Cup Playoffs: Dallas @ Calgary Game 3,35066,Stanley Cup Playoffs: Dallas @ Calgary Game 3,8/14/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32690,Stanley Cup Playoffs: Vancouver @ St. Louis Game 2,35065,Stanley Cup Playoffs: Vancouver @ St. Louis Game 2,8/14/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32689,Toronto Raptors: Denver @ Toronto,35064,Toronto Raptors: Denver @ Toronto,8/14/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32688,Stanley Cup Playoffs: Montreal @ Philadelphia Game 2,35063,Stanley Cup Playoffs: Montreal @ Philadelphia Game 2,8/14/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32687,Love Punjab (Punjabi w/e.s.t.),22077,Love Punjab (Punjabi w/e.s.t.),7/24/2020,140,Punjabi,English,Wide,Film Presentation,0,0,B,Family,0,Drama
32686,Stanley Cup Playoffs: Calgary @ Dallas Game 2,35062,Stanley Cup Playoffs: Calgary @ Dallas Game 2,8/13/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32685,Stanley Cup Playoffs: Calgary @ Dallas Game 2,35061,Stanley Cup Playoffs: Calgary @ Dallas Game 2,12/31/9999,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32684,Stanley Cup Playoffs: Vancouver @ St. Louis Game 1,35060,Stanley Cup Playoffs: Vancouver @ St. Louis Game 1,8/12/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32683,Stanley Cup Playoffs: Montreal @ Philadelphia Game 1,35059,Stanley Cup Playoffs: Montreal @ Philadelphia Game 1,8/12/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32682,Stanley Cup Playoffs: Calgary @ Dallas Game 1,35058,Stanley Cup Playoffs: Calgary @ Dallas Game 1,8/11/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32681,David Cronenberg's CRASH - Special Presentation in 4K,35057,David Cronenberg's CRASH - Special Presentation in 4K,8/14/2020,102,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
32680,Maria Chapdelaine,35056,Maria Chapdelaine,12/11/2020,999,French,French,Wide,Film Presentation,0,0,B,None,0,Drama
32679,La fille au bracelet,35055,La fille au bracelet,8/14/2020,96,French,French,Wide,Film Presentation,0,0,B,Adult,0,Drama
32678,Origine 10e anniversaire,35052,Inception: 10th Anniversary Event ? The IMAX Experience?,8/14/2020,162,French,French,Wide,Film Presentation,0,0,B,Adult,1,Action
32677,Muse: Simulation Theory ? The IMAX Experience?,35053,Muse: Simulation Theory ? The IMAX Experience?,8/14/2020,95,English,English,Wide,Film Presentation,1,0,B,Adult,0,Musical
32676,Inception: 10th Anniversary Event ? The IMAX Experience?,35052,Inception: 10th Anniversary Event ? The IMAX Experience?,8/14/2020,162,English,English,Wide,Film Presentation,1,0,B,Adult,0,Action
32675,Inception: 10th Anniversary Event,35052,Inception: 10th Anniversary Event ? The IMAX Experience?,8/14/2020,162,English,English,Wide,Film Presentation,0,1,B,Adult,1,Action
32674,Scott Pilgrim vs. The World - Flashback Film Series,17618,Scott Pilgrim vs. The World,8/14/2020,113,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
32673,Babe - Classic Films,2145,Babe,8/14/2020,89,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
32672,Stanley Cup Qualifiers: Columbus @ Toronto - Game 5,35049,Stanley Cup Qualifiers: Columbus @ Toronto - Game 5,8/9/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32671,Stanley Cup Qualifiers: Minnesota @ Vancouver - Game 5,35048,Stanley Cup Qualifiers: Minnesota @ Vancouver - Game 5,8/9/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32670,Stanley Cup Qualifiers: Winnipeg @ Calgary - Game 5,35047,Stanley Cup Qualifiers: Winnipeg @ Calgary - Game 5,8/8/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32669,Stanley Cup Qualifiers: Montreal @ Pittsburgh Game - 5,35046,Stanley Cup Qualifiers: Montreal @ Pittsburgh Game - 5,8/8/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32668,Stanley Cup Qualifiers: Chicago @ Edmonton - Game 5,35045,Stanley Cup Qualifiers: Chicago @ Edmonton - Game 5,8/8/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32667,Stanley Cup Qualifiers: Toronto @ Columbus - Game 4 ,35044,Stanley Cup Qualifiers: Toronto @ Columbus - Game 4 ,8/7/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32666,Stanley Cup Qualifiers: Edmonton @ Chicago - Game 4,35043,Stanley Cup Qualifiers: Edmonton @ Chicago - Game 4,8/7/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32665,Stanley Cup Qualifiers: Vancouver @ Minnesota - Game 4,35042,Stanley Cup Qualifiers: Vancouver @ Minnesota - Game 4,8/7/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32664,Stanley Cup Qualifiers: Pittsburgh @ Montreal - Game 4,35041,Stanley Cup Qualifiers: Pittsburgh @ Montreal - Game 4,8/7/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32663,Steel Rain 2: Summit (Korean w/e.s.t),35040,Steel Rain 2: Summit (Korean w/e.s.t),8/14/2020,131,Korean,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
32662,Spectre,19940,Spectre,8/7/2020,150,English,English,Wide,Film Presentation,0,0,B,Adult,0,Action
32661,Tenet - Special Engagement 70MM,35092,Tenet - Special Engagement 70MM,8/27/2020,151,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
32660,Tenet: The IMAX Experience? in 70MM Film,35093,Tenet: The IMAX Experience? in 70MM Film,8/27/2020,151,English,English,Wide,Film Presentation,1,0,A,Adult,0,Drama
32659,Tenet - L'Exprience IMAX (Version franaise),20860,Tenet,8/27/2020,151,French,French,Wide,Film Presentation,1,0,A,Adult,0,Drama
32658,Tenet ? The IMAX Experience?,20860,Tenet,8/27/2020,151,English,English,Wide,Film Presentation,1,0,A,Adult,0,Drama
32657,John Wick : Chapitre 3 Parabellum (Version franaise),24275,John Wick: Chapter 3 - Parabellum,8/7/2020,131,French,French,Wide,Film Presentation,0,1,B,Adult,0,Action
32656,John Wick: Chapter 3 - Parabellum,24275,John Wick: Chapter 3 - Parabellum,8/7/2020,131,English,English,Wide,Film Presentation,0,1,B,Adult,0,Action
32655,Toronto Raptors: Toronto @ Philadelphia,35035,Toronto Raptors: Toronto @ Philadelphia,8/12/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32654,Toronto Raptors: Toronto @ Milwaukee,35034,Toronto Raptors: Toronto @ Milwaukee,8/10/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32653,Toronto Raptors: Memphis @ Toronto,35033,Toronto Raptors: Memphis @ Toronto,8/9/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32652,Toronto Raptors: Boston @ Toronto,35032,Toronto Raptors: Boston @ Toronto,8/7/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32651,Made In Italy,35031,Made In Italy,8/7/2020,93,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
32650,Train to Busan Presents: Peninsula (Korean w/Chinese & E.S.T.) ,35009,Train To Busan Presents: Peninsula (Korean w/e.s.t.) ,8/7/2020,116,Korean,English,Wide,Film Presentation,0,0,B,Adult,1,Drama
32649,Stanley Cup Qualifiers: Minnesota @ Vancouver Game 2,35030,Stanley Cup Qualifiers: Minnesota @ Vancouver Game 2,8/4/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32648,Stanley Cup Qualifiers: Calgary @ Winnipeg Game 3,35029,Stanley Cup Qualifiers: Calgary @ Winnipeg Game 3,8/4/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32647,Stanley Cup Qualifiers: Columbus @ Toronto Game 2,35028,Stanley Cup Qualifiers: Columbus @ Toronto Game 2,8/4/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32646,Stanley Cup Qualifiers: Chicago @ Edmonton Game 2,35027,Stanley Cup Qualifiers: Chicago @ Edmonton Game 2,8/3/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32645,Stanley Cup Qualifiers: Montreal @ Pittsburgh Game 2,35026,Stanley Cup Qualifiers: Montreal @ Pittsburgh Game 2,8/3/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32644,Toronto Raptors: Toronto @ Miami,35025,Toronto Raptors: Toronto @ Miami,8/3/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32643,Stanley Cup Qualifiers: Winnipeg @ Calgary Game 2,35024,Stanley Cup Qualifiers: Winnipeg @ Calgary Game 2,8/3/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32642,Stanley Cup Qualifiers: Minnesota @ Vancouver Game 1,35023,Stanley Cup Qualifiers: Minnesota @ Vancouver Game 1,8/2/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32641,Stanley Cup Qualifiers: Columbus @ Toronto Game 1,35022,Stanley Cup Qualifiers: Columbus @ Toronto Game 1,8/2/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32640,Stanley Cup Qualifiers: Winnipeg @ Calgary Game 1,35021,Stanley Cup Qualifiers: Winnipeg @ Calgary Game 1,8/1/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32639,Toronto Raptors: LA Lakers @ Toronto,35020,Toronto Raptors: LA Lakers @ Toronto,8/1/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32638,Stanley Cup Qualifiers: Montreal @ Pittsburgh Game 1,35019,Stanley Cup Qualifiers: Montreal @ Pittsburgh Game 1,8/1/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32637,Stanley Cup Qualifiers: Chicago @ Edmonton Game 1,35018,Stanley Cup Qualifiers: Chicago @ Edmonton Game 1,8/1/2020,180,English,English,Ltd,Sporting Event,0,0,B,None,0,Unknown
32636,Spellbound,35017,Spellbound,11/11/2022,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
32635,Luck,35016,Luck,2/18/2022,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
32634,Slaxx (Version franaise),35015,Slaxx (Version franaise),9/11/2020,76,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Horror
32633,Slaxx,35015,Slaxx (Version franaise),9/11/2020,76,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Horror
32632,Sonic 2,35013,Sonic 2,4/8/2022,999,English,English,Wide,Film Presentation,0,0,B,None,0,Unknown
32631,Les Parfums,35012,Les Parfums,8/28/2020,101,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
32630,Divorce Club (French w/est),34829,Divorce Club,8/7/2020,108,French,English,Wide,Film Presentation,0,0,B,Adult,0,Comedy
32629,Mon cirque  moi,35011,Mon cirque  moi,8/14/2020,105,French,French,Wide,Film Presentation,0,0,B,Family,0,Drama
32628,Hunger games : le film,18161,The Hunger Games,7/31/2020,142,French,French,Wide,Film Presentation,0,1,B,Adult,0,Drama
32627,The Hunger Games,18161,The Hunger Games,7/31/2020,142,English,English,Wide,Film Presentation,0,1,B,Adult,0,Drama
32626,Train to Busan Presents: Peninsula (Korean w/e.s.t.) ? The IMAX Experience?,35010,Train To Busan Presents: Peninsula (Korean w/e.s.t.) ? The IMAX Experience?,8/7/2020,116,Korean,English,Wide,Film Presentation,1,0,B,Adult,0,Drama
32625,Train to Busan Presents: Peninsula (Korean w/e.s.t.) ,35009,Train To Busan Presents: Peninsula (Korean w/e.s.t.) ,8/7/2020,116,Korean,English,Wide,Film Presentation,0,0,B,Adult,1,Drama
32624,Batman,6285,Batman,7/31/2020,126,English,English,Wide,Film Presentation,0,0,B,Adult,0,Adaptation
32623,The Thing ,17572,The Thing - Presented at The Great Digital Film Festival,7/31/2020,109,English,English,Wide,Film Presentation,0,0,B,Adult,0,Thriller
32622,Catch Me If You Can ,11628,Catch Me If You Can ,7/31/2020,140,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
32621,"Compostelle, le mythique Camino Francs - Les aventuriers voyageurs",35008,"Compostelle, le mythique Camino Francs - Les aventuriers voyageurs",4/2/2021,90,French,French,Ltd,Documentary,0,0,B,None,0,Documentary
32620,L?autre Mexique - Les aventuriers voyageurs,35007,L?autre Mexique - Les aventuriers voyageurs,1/29/2021,90,French,French,Ltd,Documentary,0,0,B,None,0,Documentary
32619,Road trip en Rpublique Dominicaine - Les aventuriers voyageurs,35006,Road trip en Rpublique Dominicaine - Les aventuriers voyageurs,2/12/2021,90,French,French,Ltd,Documentary,0,0,B,None,0,Documentary
32618,Suisse envotante - Les aventuriers voyageurs,35005,Suisse envotante - Les aventuriers voyageurs,1/1/2021,90,French,French,Ltd,Documentary,0,0,B,None,0,Documentary
32617,Michel au Sri Lanka - Les aventuriers voyageurs,35004,Michel au Sri Lanka - Les aventuriers voyageurs,4/23/2021,90,French,French,Ltd,Documentary,0,0,B,None,0,Documentary
32616,"Inde du Sud, aux mille couleurs - Les aventuriers voyageurs",35003,"Inde du Sud, aux mille couleurs - Les aventuriers voyageurs",11/13/2020,90,French,French,Ltd,Documentary,0,0,B,None,0,Documentary
32615,"?les Canaries, paradis de l?Atlantique - Les aventuriers voyageurs",35002,"?les Canaries, paradis de l?Atlantique - Les aventuriers voyageurs",3/5/2021,90,French,French,Ltd,Documentary,0,0,B,None,0,Unknown
32614,Belle Andalousie - Les aventuriers voyageurs,35001,Belle Andalousie - Les aventuriers voyageurs,12/4/2020,90,French,French,Ltd,Documentary,0,0,B,None,0,Unknown
32613,La bonne pouse ,35078,How to be a good wife (French w/e.s.t.),8/21/2020,110,French,French,Wide,Film Presentation,0,0,B,Adult,0,Comedy
32612,Back to the Future Part III,21435,Back to the Future 3: The Fan Event,7/24/2020,119,English,English,Wide,Film Presentation,0,0,B,Family,0,Comedy
32611,Back to the Future Part II,21434,Back to the Future 2: The Fan Event,7/24/2020,111,English,English,Wide,Film Presentation,0,0,B,Family,0,Comedy
32610,Marvel Les Avengers : Le film,17139,Marvel's The Avengers,7/24/2020,143,French,French,Wide,Film Presentation,0,1,B,Adult,0,Adaptation
32609,Marvel's The Avengers,17139,Marvel's The Avengers,7/24/2020,143,English,English,Wide,Film Presentation,0,0,B,Adult,0,Adaptation
32608,Les Goonies ,18890,Les Goonies - Les films en famille,7/24/2020,114,French,French,Ltd,Film Presentation,0,0,B,Family,0,Comedy
32607,Gravit (Version franaise),18478,Gravity,7/24/2020,91,French,French,Wide,Film Presentation,0,1,B,Adult,0,Drama
32606,After : La Collision ,34973,After We Collided,9/11/2020,105,English,French,Wide,Film Presentation,0,0,A,Adult,0,Drama
32605,The Karate Kid,34999,The Karate Kid,7/24/2020,140,English,English,Wide,Film Presentation,0,0,A,Family,0,Drama
32604,World War Z (Version franaise),18487,World War Z,7/17/2020,116,French,French,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32603,Dirty Dancing ,34998,Dirty Dancing ,7/17/2020,100,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
32602,Shaun Of The Dead,34997,Shaun Of The Dead,12/31/9999,99,English,English,Wide,Film Presentation,0,0,A,None,0,Comedy
32601,Footloose,24137,Footloose,7/17/2020,107,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
32600,The Goonies,11447,"Goonies, The (2002)",7/17/2020,115,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32599,Un divan  Tunis (avec Franais et Arabe s.t.f.),34996,Un divan  Tunis (avec Franais et Arabe s.t.f.),12/31/9999,89,Arabic,French,Ltd,Film Presentation,0,0,B,None,0,Comedy
32598,Gravity,18478,Gravity,7/17/2020,91,English,English,Wide,Film Presentation,0,1,A,Adult,0,Drama
32597,Iron Man,16399,Iron Man,7/17/2020,126,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32596,1987 (Version Franaise),20546,1987 (French w/e.s.t.),7/10/2020,116,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
32595,World War Z,18487,World War Z,7/10/2020,116,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32594,Mission: Impossible Ghost Protocol,17750,Mission: Impossible Ghost Protocol,7/10/2020,133,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32593,The Dark Knight Rises: The IMAX Experience?,18534,The Dark Knight Rises,7/3/2020,165,English,English,Wide,Film Presentation,1,0,A,Adult,0,Action
32592,The Dark Knight: The IMAX Experience? ,16333,The Dark Knight,7/3/2020,152,English,English,Wide,Film Presentation,1,0,A,None,0,Adaptation
32591,Star Wars: Episode V - The Empire Strikes Back,34995,Star Wars: Episode V - The Empire Strikes Back,7/10/2020,124,English,English,Wide,Film Presentation,0,0,A,Family,0,Action
32590,Gremlins,34473,Gremlins - Community Day,12/31/9999,106,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32589,Mission Impossible 3,15008,Mission Impossible 3,7/10/2020,110,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32588,Star Trek II: The Wrath of Khan                   ,4071,Star Trek II: The Wrath of Khan                   ,7/10/2020,113,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32587,Star Trek,16410,Star Trek,7/10/2020,127,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32586,Jurassic Park,18800,Jurassic Park,7/10/2020,127,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
32585,Jaws,19006,Jaws,7/10/2020,129,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
32584,Back To The Future,20083,Back To The Future,7/10/2020,116,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32583,Kung Fu Panda,34994,Kung Fu Panda,7/10/2020,92,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32582,The Muppet Movie,34993,The Muppet Movie,7/10/2020,95,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32581,Despicable Me,16960,Despicable Me (2010),7/10/2020,95,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32580,Shrek,34992,Shrek,7/10/2020,90,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
32579,Trolls,34991,Trolls,7/10/2020,93,English,English,Wide,Film Presentation,0,0,A,Family,0,Family
32578,Les Z-hros (Espagnol avec s.t.f.),34832,Heroic Losers (Spanish w/e.s.t.),11/6/2020,116,Spanish,French,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
32577,Les Z-hros,34832,Heroic Losers (Spanish w/e.s.t.),11/6/2020,116,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
32576,Journal de Bolivie,34990,Journal de Bolivie,12/31/9999,999,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Unknown
32575,SamSam,34989,SamSam,7/31/2020,77,English,English,Wide,Film Presentation,0,0,B,Family,0,Animated
32574,SamSam (Version franaise),34989,SamSam,7/31/2020,77,French,French,Wide,Film Presentation,0,0,B,Family,0,Animated
32573,Un Arabe  Turis,34988,Un Arabe  Turis,12/31/9999,999,French,French,Ltd,Film Presentation,0,0,B,None,0,Unknown
32572,Perdrix,34987,Perdrix,7/17/2020,99,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
