CINEPLEX_D_Membership_ID,Visit_Date_count,Visit_Date_min,Visit_Date_max,Visit_Date_Week_min,Visit_Date_Week_max,Visit_TimeSlice_ID_min,Visit_TimeSlice_ID_mean,Visit_TimeSlice_ID_mode,Visit_TimeSlice_ID_max,TimeSlice_ID_mean,TimeSlice_ID_max,TimeSlice_ID_mode,Location_ID_nunique,Location_ID_mode,City_nunique,City_mode,Auditorium_Experience_ID_nunique,Auditorium_Experience_ID_mode,Seating_Experience_ID_nunique,Seating_Experience_ID_mode,Sales_Channel_ID_nunique,Sales_Channel_ID_mode,Performance_Experience_ID_nunique,Performance_Experience_ID_mode,Performance_Type_ID_nunique,Performance_Type_ID_mode,Film_ID_nunique,Film_ID_mode,Film_Runtime_mean,Film_Runtime_max,Is_VIP_mean,Is_VIP_max,Language_mode,Genre_Hierarchy_1_nunique,Genre_Hierarchy_1_mode,Spend_min,Spend_mean,Spend_max,Spend_sum,Discount_mean,Has_US_Is_LrgPopcorn_sum,Has_US_Is_LrgPopcorn_mean,Has_US_Is_LrgPopcorn_max,Has_US_Is_Butter_sum,Has_US_Is_Butter_mean,Has_US_Is_Butter_max,Has_US_Is_Alcohol_sum,Has_US_Is_Alcohol_mean,Has_US_Is_Alcohol_max,Has_US_Is_Candy_sum,Has_US_Is_Candy_mean,Has_US_Is_Candy_max,Has_US_Is_Kiddietray_sum,Has_US_Is_Kiddietray_mean,Has_US_Is_Kiddietray_max,Has_US_Is_Voucher_sum,Has_US_Is_Voucher_mean,Has_US_Is_Voucher_max,Has_US_Is_MenuFood_sum,Has_US_Is_MenuFood_mean,Has_US_Is_MenuFood_max,Has_US_Is_Coffee_sum,Has_US_Is_Coffee_mean,Has_US_Is_Coffee_max,CINEPLEX_Item_ID_count,CINEPLEX_Item_ID_nunique,CINEPLEX_Item_ID_mode,CINEPLEX_Item_Description_mode,US_Is_LrgPopcorn_sum,US_Is_LrgPopcorn_mean,US_Is_Butter_sum,US_Is_Butter_mean,US_Is_Alcohol_sum,US_Is_Alcohol_mean,US_Is_Candy_sum,US_Is_Candy_mean,US_Is_Kiddietray_sum,US_Is_Kiddietray_mean,US_Is_Voucher_sum,US_Is_Voucher_mean,US_Is_MenuFood_sum,US_Is_MenuFood_mean,US_Is_Coffee_sum,US_Is_Coffee_mean
5574843,31,2019-01-13,2019-11-28,2,47,25,28.58064516,27,34,28.58064516,34,27,3,9406,2,MontrÂal,4,1,4,1,1,8,4,1,2,1,29,0,105.516129,182,0,0,English,7,Adaptation,12.98,58.23258065,92.75,1805.21,6.452903226,4,0.129032258,1,3,0.096774194,1,0,0,0,10,0.322580645,1,0,0,0,0,0,0,24,0.774193548,1,0,0,0,391,37,0,<Unknown>,4,0.010230179,3,0.007672634,0,0,16,0.040920716,0,0,0,0,99,0.253196931,0,0
2807169,31,2019-01-08,2019-12-28,1,51,16,26.06451613,26,27,26.06451613,27,26,2,7270,2,Orangeville,2,1,3,2,4,6,2,1,1,1,27,24975,126,182,0,0,English,6,Action,0,19.34064516,66.33,599.56,2.151290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,3,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7077375,30,2019-01-12,2019-12-30,1,52,11,23,27,28,23,28,27,2,6110,2,Dieppe,2,1,2,1,1,8,3,1,2,1,26,0,91.06666667,128,0,0,English,7,Drama,0,10.33566667,30.64,310.07,1.147,9,0.3,1,1,0.033333333,1,0,0,0,2,0.066666667,1,0,0,0,0,0,0,0,0,0,0,0,0,43,9,0,<Unknown>,9,0.209302326,2,0.046511628,0,0,2,0.046511628,0,0,0,0,0,0,0,0
9487039,30,2019-01-01,2019-10-15,0,41,25,27.4,27,33,27.4,33,27,3,7213,3,Markham,1,1,2,1,2,2,1,1,1,1,30,24899,112.7,148,0.533333333,1,English,6,Drama,0,6.438333333,7.96,193.15,0.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822002,29,2019-01-06,2019-09-21,1,37,11,12,11,22,12,22,11,2,7404,2,Scarborough,2,5,1,1,2,2,2,4,2,11,29,20810,104.6206897,143,0.034482759,1,English,7,Comedy,5.3,12.53931034,37.59,363.64,1.387931034,0,0,0,0,0,0,0,0,0,3,0.103448276,1,3,0.103448276,1,0,0,0,1,0.034482759,1,5,0.172413793,1,82,12,0,<Unknown>,0,0,0,0,0,0,3,0.036585366,3,0.036585366,0,0,2,0.024390244,5,0.06097561
3778558,29,2019-01-01,2019-12-25,0,51,20,29.27586207,28,37,29.27586207,37,28,5,1151,4,West Vancouver,4,1,3,1,3,12,3,1,3,1,21,0,83.4137931,182,0.793103448,1,English,7,Unknown,0,35.93689655,81.9,1042.17,3.992758621,14,0.482758621,1,22,0.75862069,1,1,0.034482759,1,12,0.413793103,1,3,0.103448276,1,0,0,0,4,0.137931034,1,0,0,0,228,34,0,<Unknown>,15,0.065789474,52,0.228070175,1,0.004385965,18,0.078947368,6,0.026315789,0,0,5,0.021929825,0,0
6903661,29,2019-01-05,2019-12-27,0,51,15,23.89655172,24,31,23.89655172,31,24,4,7405,4,Richmond Hill,4,1,4,1,2,8,4,1,2,1,28,28385,119.6551724,172,0.24137931,1,English,7,Drama,17.37,45.11689655,91.69,1308.39,5.01137931,0,0,0,0,0,0,0,0,0,5,0.172413793,1,0,0,0,0,0,0,1,0.034482759,1,4,0.137931034,1,190,14,0,<Unknown>,0,0,0,0,0,0,5,0.026315789,0,0,0,0,1,0.005263158,4,0.021052632
6371374,29,2019-03-05,2019-12-23,9,51,19,33.65517241,33,40,33.65517241,40,33,7,3143,2,Edmonton,3,1,4,1,2,8,3,1,2,1,21,0,93.13793103,182,0.482758621,1,English,7,Unknown,0,17.08344828,45.55,495.42,1.896551724,10,0.344827586,1,5,0.172413793,1,0,0,0,12,0.413793103,1,0,0,0,1,0.034482759,1,0,0,0,0,0,0,100,17,0,<Unknown>,10,0.1,8,0.08,0,0,12,0.12,0,0,2,0.02,0,0,0,0
6894593,28,2019-01-06,2019-12-20,1,50,14,24.78571429,24,34,24.78571429,34,24,2,5130,1,Halifax,3,1,4,1,2,8,4,1,2,1,17,0,87.03571429,182,0,0,English,8,Unknown,8.99,27.52821429,113.2,770.79,3.055714286,21,0.75,1,1,0.035714286,1,0,0,0,8,0.285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,119,23,0,<Unknown>,24,0.201680672,1,0.008403361,0,0,8,0.067226891,0,0,0,0,0,0,0,0
9432594,28,2019-01-05,2019-12-25,0,51,14,24.42857143,24,34,24.42857143,34,24,2,7424,1,Ottawa,4,1,4,1,3,12,3,1,2,1,26,0,108.3571429,182,0.142857143,1,English,8,Comedy,0,26.08428571,117.08,730.36,2.897857143,1,0.035714286,1,1,0.035714286,1,0,0,0,6,0.214285714,1,0,0,0,0,0,0,11,0.392857143,1,0,0,0,108,26,0,<Unknown>,1,0.009259259,1,0.009259259,0,0,6,0.055555556,0,0,0,0,12,0.111111111,0,0
5126604,28,2019-01-01,2019-12-31,0,52,19,26.92857143,27,36,26.92857143,36,27,7,7213,5,Markham,4,1,4,1,5,12,3,1,2,1,26,0,106.1428571,182,0.571428571,1,English,7,Drama,0,20.64571429,45.98,578.08,2.296071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035714286,1,0,0,0,70,10,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,2,0.028571429,0,0
738792,28,2019-01-27,2019-12-27,4,51,15,27.03571429,26,33,27.03571429,33,26,2,9190,2,St. Jean,1,1,2,1,4,8,2,1,1,1,26,30051,112.0357143,142,0.178571429,1,French,8,Drama,9.13,23.33071429,47.08,653.26,2.586785714,7,0.25,1,0,0,0,0,0,0,11,0.392857143,1,4,0.142857143,1,0,0,0,1,0.035714286,1,0,0,0,94,11,0,<Unknown>,7,0.074468085,0,0,0,0,11,0.117021277,4,0.042553191,0,0,1,0.010638298,0,0
9677470,28,2019-01-12,2019-12-28,1,51,15,26.03571429,28,34,26.03571429,34,28,4,7312,4,Pickering,4,1,4,1,4,8,3,1,2,1,25,0,112.1428571,182,0.892857143,1,English,8,Adaptation,12.38,65.49857143,141.56,1833.96,7.285714286,12,0.428571429,1,15,0.535714286,1,0,0,0,12,0.428571429,1,0,0,0,1,0.035714286,1,6,0.214285714,1,0,0,0,324,39,0,<Unknown>,13,0.040123457,42,0.12962963,0,0,15,0.046296296,0,0,1,0.00308642,13,0.040123457,0,0
8518029,28,2019-01-07,2019-12-20,1,50,15,30.53571429,30,39,30.53571429,39,30,4,3143,1,Edmonton,4,4,4,1,2,8,3,1,2,1,19,0,106.9642857,182,0.857142857,1,English,5,Action,19,64.17142857,148.5,1796.8,7.135357143,5,0.178571429,1,11,0.392857143,1,0,0,0,7,0.25,1,0,0,0,0,0,0,15,0.535714286,1,0,0,0,254,26,0,<Unknown>,5,0.019685039,28,0.11023622,0,0,7,0.027559055,0,0,0,0,25,0.098425197,0,0
2606642,28,2019-01-12,2019-09-26,1,38,13,19.17857143,15,27,19.17857143,27,15,3,7249,2,Barrie,2,1,2,1,2,12,2,1,1,1,22,22997,124.5,182,0,0,English,8,Action,0,25.18,101.05,705.04,2.802142857,0,0,0,1,0.035714286,1,0,0,0,6,0.214285714,1,1,0.035714286,1,0,0,0,0,0,0,0,0,0,200,14,0,<Unknown>,0,0,1,0.005,0,0,7,0.035,1,0.005,0,0,0,0,0,0
1827465,28,2019-01-02,2019-12-28,0,51,8,15.57142857,14,21,15.57142857,21,14,6,7199,1,Toronto,3,1,1,1,1,8,2,1,4,1,27,29214,126.5714286,220,0.642857143,1,English,5,Drama,8.84,18.90321429,49.87,529.29,2.096785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035714286,1,56,2,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017857143
85631,28,2019-01-05,2019-12-26,0,51,13,20.57142857,20,29,20.57142857,29,20,4,4108,2,Regina,3,1,3,1,3,8,4,1,3,1,27,29976,111.4285714,172,0.035714286,1,English,7,Drama,0,26.82071429,67,750.98,2.9825,0,0,0,1,0.035714286,1,0,0,0,4,0.142857143,1,0,0,0,0,0,0,1,0.035714286,1,0,0,0,106,14,0,<Unknown>,0,0,1,0.009433962,0,0,5,0.047169811,0,0,0,0,1,0.009433962,0,0
3923135,27,2019-01-01,2019-12-23,0,51,10,28.25925926,33,35,28.25925926,35,33,4,3401,2,Calgary,5,1,3,1,3,4,5,1,2,1,25,29562,122.0740741,172,0.185185185,1,English,6,Action,0,16.11037037,62.82,434.98,1.792962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037037037,1,0,0,0,54,5,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018518519,0,0
3194122,27,2019-01-02,2019-12-26,0,51,12,14.55555556,14,20,14.55555556,20,14,2,7260,2,Etobicoke,2,1,2,1,1,8,1,1,1,1,25,29277,117.5925926,172,1,1,English,5,Drama,0,8.131851852,18.17,219.56,0.903333333,1,0.037037037,1,0,0,0,0,0,0,1,0.037037037,1,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,<Unknown>,1,0.026315789,0,0,0,0,1,0.026315789,0,0,0,0,0,0,0,0
8036986,27,2019-01-03,2019-12-18,0,50,22,30.22222222,33,34,30.22222222,34,33,2,7404,1,Scarborough,3,1,4,1,2,12,3,1,2,1,27,0,105.1851852,169,0,0,English,8,Adaptation,0,21.77444444,70.02,587.91,2.422592593,1,0.037037037,1,3,0.111111111,1,0,0,0,6,0.222222222,1,0,0,0,0,0,0,3,0.111111111,1,3,0.111111111,1,88,25,0,<Unknown>,1,0.011363636,3,0.034090909,0,0,8,0.090909091,0,0,0,0,8,0.090909091,5,0.056818182
9732491,27,2019-01-04,2019-12-28,0,51,14,24.33333333,27,34,24.33333333,34,27,3,7413,3,Burlington,4,1,4,1,2,8,4,1,3,1,18,0,85.59259259,182,0.148148148,1,English,5,Unknown,9.49,29.50666667,86.18,796.68,3.275925926,2,0.074074074,1,4,0.148148148,1,0,0,0,10,0.37037037,1,5,0.185185185,1,0,0,0,2,0.074074074,1,0,0,0,133,31,0,<Unknown>,2,0.015037594,7,0.052631579,0,0,13,0.097744361,6,0.045112782,0,0,2,0.015037594,0,0
5548,27,2019-01-02,2019-12-30,0,52,10,26.18518519,28,33,26.18518519,33,28,3,5130,2,Halifax,2,1,3,1,3,8,3,1,2,1,24,0,105.3703704,149,0,0,English,8,Drama,0,16.25074074,62.73,438.77,1.805555556,8,0.296296296,1,0,0,0,0,0,0,1,0.037037037,1,0,0,0,0,0,0,2,0.074074074,1,0,0,0,131,18,0,<Unknown>,8,0.061068702,0,0,0,0,1,0.007633588,0,0,0,0,2,0.015267176,0,0
713033,27,2019-01-01,2019-12-31,0,52,22,32.37037037,33,38,32.37037037,38,33,2,3141,2,Grande Prairie,4,1,5,1,2,8,4,1,2,1,21,0,86.2962963,169,0,0,English,8,Unknown,0,36.19074074,95.2,977.15,4.020740741,1,0.037037037,1,0,0,0,2,0.074074074,1,5,0.185185185,1,0,0,0,0,0,0,2,0.074074074,1,0,0,0,117,20,0,<Unknown>,1,0.008547009,0,0,2,0.017094017,7,0.05982906,0,0,0,0,2,0.017094017,0,0
7436867,27,2019-01-03,2019-12-24,0,51,20,27.18518519,23,39,27.18518519,39,23,2,4403,1,Saskatoon,4,1,4,1,1,8,3,1,2,1,27,0,113.8518519,172,0.814814815,1,English,8,Action,7.86,28.33888889,78.28,765.15,3.141851852,24,0.888888889,1,16,0.592592593,1,0,0,0,6,0.222222222,1,0,0,0,0,0,0,1,0.037037037,1,0,0,0,123,18,0,<Unknown>,26,0.211382114,20,0.162601626,0,0,7,0.056910569,0,0,0,0,1,0.008130081,0,0
2450938,27,2019-01-18,2019-12-25,2,51,11,30.40740741,34,34,30.40740741,34,34,3,9406,1,MontrÂal,4,0,4,1,2,8,4,0,2,1,17,0,76.74074074,182,0,0,English,6,Unknown,0,25.96592593,58.97,701.08,2.884074074,4,0.148148148,1,21,0.777777778,1,0,0,0,1,0.037037037,1,0,0,0,0,0,0,6,0.222222222,1,0,0,0,124,17,93978,VHO DRINK - CUP LARGE 32 OZ  FOUNTAIN,4,0.032258065,21,0.169354839,0,0,1,0.008064516,0,0,0,0,8,0.064516129,0,0
9647838,27,2019-01-23,2019-12-21,3,50,12,30.2962963,31,34,30.2962963,34,31,1,7260,1,Etobicoke,4,4,3,1,1,12,3,1,1,1,24,22997,135.5185185,182,1,1,English,6,Action,0,19.32777778,43.03,521.85,2.151481481,0,0,0,0,0,0,0,0,0,2,0.074074074,1,0,0,0,0,0,0,0,0,0,1,0.037037037,1,63,11,0,<Unknown>,0,0,0,0,0,0,3,0.047619048,0,0,0,0,0,0,1,0.015873016
740773,27,2019-01-19,2019-12-21,2,50,14,21.2962963,20,27,21.2962963,27,20,3,1409,3,Richmond,3,1,3,1,2,8,2,1,2,1,27,22997,127.1111111,182,0,0,English,6,Drama,6.68,23.52851852,44.51,635.27,2.618518519,0,0,0,22,0.814814815,1,0,0,0,0,0,0,0,0,0,1,0.037037037,1,0,0,0,0,0,0,112,11,0,<Unknown>,0,0,24,0.214285714,0,0,0,0,0,0,1,0.008928571,0,0,0,0
775257,26,2019-02-23,2019-10-11,7,40,18,33.38461538,39,39,33.38461538,39,39,3,1409,2,Richmond,4,0,3,0,3,8,4,0,2,1,14,0,68.23076923,182,0.384615385,1,English,5,Unknown,0,18.04846154,46.52,469.26,2.003076923,15,0.576923077,1,17,0.653846154,1,0,0,0,3,0.115384615,1,2,0.076923077,1,0,0,0,2,0.076923077,1,0,0,0,124,23,93853,VHO CORN - BUTTER - LARGE,17,0.137096774,33,0.266129032,0,0,3,0.024193548,2,0.016129032,0,0,2,0.016129032,0,0
3398450,26,2019-01-19,2019-12-31,2,52,12,19.07692308,27,27,19.07692308,27,27,2,7283,2,Brockville,2,1,4,1,2,8,3,1,2,1,15,0,80.96153846,182,0,0,English,6,Unknown,15.96,37.75846154,86.81,981.72,4.195384615,14,0.538461538,1,20,0.769230769,1,0,0,0,13,0.5,1,0,0,0,2,0.076923077,1,13,0.5,1,0,0,0,216,26,0,<Unknown>,21,0.097222222,41,0.189814815,0,0,13,0.060185185,0,0,2,0.009259259,19,0.087962963,0,0
5146467,26,2019-01-11,2019-12-23,1,51,10,17.57692308,20,22,17.57692308,22,20,1,6111,1,Fredericton,1,1,2,1,2,8,1,1,1,1,26,27417,118.6923077,172,0,0,English,4,Drama,5.87,19.79230769,49.97,514.6,2.201538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794883,26,2019-01-02,2019-12-31,0,52,16,26.61538462,26,34,26.61538462,34,26,6,7406,3,Toronto,3,1,3,1,2,12,3,1,2,1,25,0,124.0769231,174,0.269230769,1,Hindi,6,Drama,0,21.88230769,49.52,568.94,2.433846154,4,0.153846154,1,0,0,0,0,0,0,4,0.153846154,1,0,0,0,0,0,0,3,0.115384615,1,0,0,0,68,12,0,<Unknown>,4,0.058823529,0,0,0,0,4,0.058823529,0,0,0,0,3,0.044117647,0,0
9625945,26,2019-01-12,2019-12-03,1,48,20,28.11538462,32,35,28.11538462,35,32,2,9406,1,MontrÂal,3,1,3,1,1,8,3,1,1,1,24,28392,115.8461538,172,0,0,English,6,Action,17.87,39.56730769,61.7,1028.75,4.398076923,5,0.192307692,1,0,0,0,0,0,0,9,0.346153846,1,0,0,0,0,0,0,1,0.038461538,1,0,0,0,154,17,0,<Unknown>,5,0.032467532,0,0,0,0,9,0.058441558,0,0,0,0,1,0.006493506,0,0
8022951,25,2019-01-03,2019-12-25,0,51,20,27.36,25,36,27.36,36,25,4,7130,2,Toronto,4,1,3,1,3,2,4,1,2,1,23,0,121.36,174,0.76,1,Hindi,6,Drama,0,11.6356,37.03,290.89,1.294,2,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,0,<Unknown>,2,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238197,25,2019-01-06,2019-12-31,1,52,13,16.48,15,24,16.48,24,15,4,7402,2,Toronto,6,1,4,1,2,8,5,1,3,1,21,26843,122.28,183,0.28,1,English,8,Action,0,10.0056,38.77,250.14,1.1124,0,0,0,0,0,0,1,0.04,1,0,0,0,0,0,0,0,0,0,2,0.08,1,2,0.08,1,49,12,0,<Unknown>,0,0,0,0,1,0.020408163,0,0,0,0,0,0,3,0.06122449,2,0.040816327
8149096,25,2019-01-16,2019-12-12,2,49,9,26.32,21,37,26.32,37,21,5,3403,1,Edmonton,5,3,3,1,4,12,4,3,3,1,20,0,111.08,182,0.08,1,English,9,Action,0,11.1876,46.64,279.69,1.2452,0,0,0,5,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0,0,0,60,10,0,<Unknown>,0,0,5,0.083333333,0,0,0,0,0,0,0,0,2,0.033333333,0,0
1461507,25,2019-01-05,2019-12-01,0,48,20,25.28,26,32,25.28,32,26,1,1415,1,Prince George,2,1,3,1,1,8,2,1,2,1,25,0,111.48,172,0,0,English,8,Action,14.16,35.6856,53.17,892.14,3.9664,19,0.76,1,23,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,10,0,<Unknown>,19,0.10982659,47,0.271676301,0,0,0,0,0,0,0,0,0,0,0,0
5646113,25,2019-01-23,2019-12-28,3,51,14,27.52,27,35,27.52,35,27,7,7260,5,Etobicoke,5,4,4,1,3,8,4,1,2,1,25,0,121.76,182,0.76,1,English,9,Action,3.96,54.1724,256.12,1354.31,6.0224,21,0.84,1,21,0.84,1,4,0.16,1,0,0,0,0,0,0,0,0,0,6,0.24,1,0,0,0,221,31,93853,VHO CORN - BUTTER - LARGE,23,0.104072398,50,0.226244344,5,0.022624434,0,0,0,0,0,0,15,0.067873303,0,0
6754687,25,2019-02-22,2019-12-30,7,52,17,28.48,32,34,28.48,34,32,1,6161,1,West Royalty,2,1,5,1,2,8,3,1,2,1,22,0,105.04,182,0,0,English,6,Action,3.99,38.8984,104.59,972.46,4.3228,13,0.52,1,0,0,0,0,0,0,6,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,125,16,0,<Unknown>,15,0.12,0,0,0,0,7,0.056,0,0,0,0,0,0,0,0
3256488,25,2019-03-07,2019-12-26,9,51,16,25.76,18,37,25.76,37,18,4,3143,2,Edmonton,4,1,4,1,2,12,3,1,2,1,19,22997,122.24,182,0.76,1,English,8,Action,18.37,69.676,188.41,1741.9,7.7408,17,0.68,1,1,0.04,1,5,0.2,1,12,0.48,1,1,0.04,1,0,0,0,12,0.48,1,2,0.08,1,275,63,0,<Unknown>,19,0.069090909,2,0.007272727,9,0.032727273,20,0.072727273,1,0.003636364,0,0,31,0.112727273,2,0.007272727
636230,25,2019-01-02,2019-12-07,0,48,13,19.72,16,32,19.72,32,16,2,1129,1,Victoria,4,1,2,1,3,2,4,1,5,1,25,0,117.12,177,0,0,English,8,Drama,0,17.8256,53.34,445.64,1.9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08,1,47,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.042553191
3448208,25,2019-01-04,2019-12-28,0,51,12,20.28,19,28,20.28,28,19,3,7260,2,Etobicoke,3,1,4,1,3,8,3,1,2,1,24,0,106,172,1,1,English,7,Drama,0,16.8096,40.41,420.24,1.8688,1,0.04,1,1,0.04,1,0,0,0,0,0,0,0,0,0,4,0.16,1,0,0,0,0,0,0,73,10,0,<Unknown>,1,0.01369863,1,0.01369863,0,0,0,0,0,0,4,0.054794521,0,0,0,0
6705033,24,2019-01-05,2019-11-08,0,44,20,30.16666667,32,34,30.16666667,34,32,3,7122,2,Mississauga,2,1,3,1,5,4,2,1,2,1,24,0,128.25,174,0,0,Hindi,4,Drama,0,10.88833333,21.48,261.32,1.213333333,1,0.041666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,1,0,0,0,0,0,0,47,5,0,<Unknown>,1,0.021276596,0,0,0,0,0,0,0,0,1,0.021276596,0,0,0,0
6283413,24,2019-01-04,2019-11-26,0,47,22,29.16666667,32,35,29.16666667,35,32,3,3144,2,Edmonton,3,1,4,1,2,8,3,1,2,1,24,0,115.7916667,182,0,0,English,9,Drama,0,19.8525,51.72,476.46,2.21,7,0.291666667,1,2,0.083333333,1,0,0,0,7,0.291666667,1,0,0,0,0,0,0,0,0,0,0,0,0,71,10,0,<Unknown>,7,0.098591549,2,0.028169014,0,0,7,0.098591549,0,0,0,0,0,0,0,0
3292176,24,2019-01-01,2019-11-19,0,46,17,25.75,27,31,25.75,31,27,2,9153,2,Dorion,1,1,2,1,3,12,2,1,1,1,24,28588,118.625,182,0,0,French,5,Action,0,13.88625,55.02,333.27,1.546666667,1,0.041666667,1,5,0.208333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,0,<Unknown>,1,0.014925373,7,0.104477612,0,0,0,0,0,0,0,0,0,0,0,0
7144341,24,2019-01-02,2019-10-18,0,41,14,21.79166667,21,34,21.79166667,34,21,6,7415,3,Toronto,4,1,3,1,4,12,4,1,2,1,24,0,114.375,182,0.291666667,1,English,8,Comedy,0,28.33958333,55.59,680.15,3.151666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.291666667,1,0,0,0,73,13,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,9,0.123287671,0,0
214812,24,2019-01-02,2019-11-12,0,45,19,27.25,26,35,27.25,35,26,3,9406,2,MontrÂal,2,1,2,1,4,2,3,1,2,1,23,0,107.1666667,169,0,0,English,8,Adaptation,11.74,21.87875,64.57,525.09,2.428333333,1,0.041666667,1,0,0,0,0,0,0,4,0.166666667,1,1,0.041666667,1,2,0.083333333,1,2,0.083333333,1,0,0,0,69,16,0,<Unknown>,1,0.014492754,0,0,0,0,4,0.057971014,1,0.014492754,2,0.028985507,2,0.028985507,0,0
4533778,24,2019-01-06,2019-12-17,1,50,14,27.58333333,33,37,27.58333333,37,33,7,1408,6,Burnaby,2,1,3,1,2,8,2,1,1,1,23,22997,121.375,182,0.125,1,English,6,Drama,0,26.89833333,82.12,645.56,2.98875,0,0,0,0,0,0,0,0,0,9,0.375,1,9,0.375,1,0,0,0,1,0.041666667,1,0,0,0,116,12,0,<Unknown>,0,0,0,0,0,0,10,0.086206897,9,0.077586207,0,0,1,0.00862069,0,0
5389639,24,2019-01-29,2019-12-23,4,51,15,26.75,27,34,26.75,34,27,1,7263,1,Peterborough,4,1,4,1,2,8,4,1,3,1,14,0,90.29166667,182,0,0,English,5,Unknown,0,23.33833333,97.59,560.12,2.587083333,11,0.458333333,1,13,0.541666667,1,0,0,0,12,0.5,1,0,0,0,0,0,0,2,0.083333333,1,0,0,0,119,18,0,<Unknown>,11,0.092436975,13,0.109243697,0,0,12,0.100840336,0,0,0,0,2,0.016806723,0,0
4168092,24,2019-01-01,2019-12-13,0,49,19,30.58333333,31,37,30.58333333,37,31,1,3132,1,Red Deer,3,1,4,1,3,8,3,1,2,1,19,0,97.08333333,182,0,0,English,7,Drama,0,33.72625,131.33,809.43,3.74875,2,0.083333333,1,12,0.5,1,0,0,0,10,0.416666667,1,8,0.333333333,1,0,0,0,1,0.041666667,1,0,0,0,171,21,0,<Unknown>,2,0.011695906,29,0.169590643,0,0,14,0.081871345,9,0.052631579,0,0,1,0.005847953,0,0
7550376,24,2019-01-04,2019-10-12,0,40,13,25.20833333,27,34,25.20833333,34,27,6,7298,4,Toronto,3,1,2,1,1,12,3,1,1,1,20,30276,116.9583333,182,0.375,1,English,5,Action,0,11.36375,48.68,272.73,1.264166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7976580,24,2019-01-06,2019-12-28,1,51,16,30.125,30,34,30.125,34,30,2,3151,1,Edmonton,3,1,4,0,2,8,3,1,2,1,15,0,68.04166667,169,0.083333333,1,English,6,Unknown,5.72,22.07333333,40.9,529.76,2.455,23,0.958333333,1,22,0.916666667,1,0,0,0,9,0.375,1,0,0,0,17,0.708333333,1,1,0.041666667,1,0,0,0,215,21,93853,VHO CORN - BUTTER - LARGE,23,0.106976744,78,0.362790698,0,0,10,0.046511628,0,0,18,0.08372093,2,0.009302326,0,0
6326993,24,2019-01-01,2019-12-20,0,50,21,31.25,32,40,31.25,40,32,7,1145,4,Vancouver,4,1,4,1,4,8,3,1,2,1,17,0,98.79166667,182,0.666666667,1,English,5,Adaptation,5.19,24.8675,52.33,596.82,2.765,3,0.125,1,3,0.125,1,0,0,0,3,0.125,1,0,0,0,0,0,0,1,0.041666667,1,0,0,0,98,20,0,<Unknown>,3,0.030612245,6,0.06122449,0,0,3,0.030612245,0,0,0,0,1,0.010204082,0,0
